Unique_ID,ID_No,AnnPer,Functional group,CSR,Family,Name,Host No Host,R.Nodes.1,C.R.Nodes.1,R.Nodes.2,C.R.Nodes.2,R.Nodes.3,C.R.Nodes.3,R.Nodes.4,C.R.Nodes.4,R.Nodes.5,C.R.Nodes.F,Leaf.1,Leaf.2,Leaf.3,Leaf.4,Leaf.5,L.leaf,Width.1,Width.2,Width.3,Width.4,Width.5,W.width,Height.1,Height.2,Height.3,Height.4,Height.5,H.height
813,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,2.1,2.5,2.9,0,0,2.9,4.1,5,7.1,0,0,7.1,4,5.4,8.1,0,0,8.1
814,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,1.8,1.9,0,0,0,1.9,5.1,5.3,0,0,0,5.3,6.3,7,0,0,0,7
1026,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,1.7,1.7,0,0,0,1.7,3.4,3.7,0,0,0,3.7,2.8,5.2,0,0,0,5.2
1027,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,2.8,3.5,0,0,0,3.5,5.5,6.8,0,0,0,6.8,6.2,9.2,0,0,0,9.2
1028,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,1,3,2.8,0,0,3,3,5.2,4.6,0,0,5.2,3,5.5,5.5,0,0,5.5
1029,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,1.1,1.2,0,0,0,1.2,3,3.1,0,0,0,3.1,1.7,4.6,0,0,0,4.6
1030,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,2.6,2.9,0,0,0,2.9,6.2,6.6,0,0,0,6.6,7.5,8.7,0,0,0,8.7
1311,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,1.2,1.6,1.9,0,0,1.9,2.9,3.5,3.8,0,0,3.8,5.8,3.8,4.9,0,0,5.8
1312,37,Per,Forb,,Apiaceae,Meum athamanticum,Host,0,0,0,0,0,0,0,0,0,0,1,1.1,0,0,0,1.1,3.2,3.3,0,0,0,3.3,3.2,2.8,0,0,0,3.2
771,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,0,0,0,0,0,0,2.5,2.9,0,0,0,2.9,5.3,6.6,0,0,0,6.6,6.5,9.8,0,0,0,9.8
772,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,0,0,0,0,0,0,3.2,3.6,2.7,0,0,3.6,7,4.2,6.2,0,0,7,7.2,10.7,9.6,0,0,10.7
773,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,0,0,0,0,0,0,2.6,2.6,2.7,0,0,2.7,4.8,5.7,5.8,0,0,5.8,5.1,8.1,10,0,0,10
774,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,8,8,18,26,0,26,4.4,5.8,6.3,0,0,6.3,9.3,16.2,28.5,0,0,28.5,10,33,75.4,0,0,75.4
775,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,0,0,0,0,0,0,3.7,4.1,3.8,0,0,4.1,7.4,8.6,5.3,0,0,8.6,8.9,12.1,13.8,0,0,13.8
776,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,0,0,0,0,0,0,2.3,2.3,0,0,0,2.3,5.3,4.6,0,0,0,5.3,8.2,12.4,0,0,0,12.4
777,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,4,4,3,7,0,7,4.8,3.8,3.8,0,0,4.8,9.7,12.9,23.4,0,0,23.4,10.8,24.3,53.2,0,0,53.2
778,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,11,11,5,16,0,16,4.8,6.2,5.6,0,0,6.2,9.9,12.4,27.3,0,0,27.3,10.4,31.4,80.3,0,0,80.3
779,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,1,1,4,5,0,5,4.3,4.4,5.1,0,0,5.1,8.2,10.6,11.9,0,0,11.9,9.7,15.9,19.3,0,0,19.3
780,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,17,17,8,25,0,25,3.8,4.9,5.3,0,0,5.3,7.8,12.3,25.6,0,0,25.6,10.1,32.3,84.2,0,0,84.2
781,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,1.5,4,4,0,0,0,4,3.8,3.6,0,0,0,3.8
782,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,4,4,35,39,0,39,0,39,5.2,6.5,4.8,0,0,6.5,11.5,41.5,55.9,0,0,55.9,17.1,50.4,71,0,0,71
783,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,24,24,13,37,0,37,5.7,3,5.7,4.6,0,5.7,12.4,6.6,32.6,24.8,0,32.6,12.3,8.7,89.4,117.4,0,117.4
784,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,1,1,10,11,15,26,0,26,5.3,6.1,6.2,0,0,6.2,10.8,15.6,27,0,0,27,7.5,22.6,60.1,0,0,60.1
785,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,0,0,0,0,0,0,3.3,3.9,3.4,0,0,3.9,8,8.8,6,0,0,8.8,8.7,11.5,15.8,0,0,15.8
786,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,0,0,6,6,0,6,2.5,3.5,3.5,2.7,0,3.5,5.5,7,9.2,10,0,10,5.6,14.7,25,30.7,0,30.7
787,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,0,0,0,0,0,0,1.8,2.8,2.4,2.9,0,2.9,4.7,4.8,4.8,4.7,0,4.8,3.4,4,7.7,9.3,0,9.3
788,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,3.3,6.4,0,0,0,0,6.4,6.3,0,0,0,0,6.3
789,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,0,0,0,0,0,0,1.4,1.9,1.5,0,0,1.9,4.5,4.3,4.1,0,0,4.5,5.8,6.2,6.2,0,0,6.2
790,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,0,0,0,0,0,0,2.5,3,1.3,0,0,3,5.8,6.8,6.7,0,0,6.8,6.2,11,11.1,0,0,11.1
791,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,0,0,0,0,0,0,2.2,2.9,0,0,0,2.9,4.4,5.8,0,0,0,5.8,3.6,7.6,0,0,0,7.6
792,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,0,0,5,5,0,5,1.7,3,3.1,3.2,0,3.2,4.5,6.8,10.6,17.1,0,17.1,6.6,10.7,11.7,24.9,0,24.9
1016,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,0,0,9,9,0,9,2.8,4.9,5,4,0,5,6.2,10.4,13.6,28.5,0,28.5,6,12.8,19.3,38.8,0,38.8
1017,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,0,0,0,0,0,0,2.6,3.3,0,0,0,3.3,6.6,7.2,0,0,0,7.2,4.6,7.4,0,0,0,7.4
1018,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,0,0,0,0,0,0,1.6,2,1.9,0,0,2,3.8,4.8,4.7,0,0,4.8,4.1,6.4,7,0,0,7
1019,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,0,0,0,0,0,0,1.3,1.2,0,0,0,1.3,3.2,5.3,0,0,0,5.3,4.4,5.3,0,0,0,5.3
1020,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,0,0,0,0,0,0,2.9,3.8,4.7,0,0,4.7,6.4,8.1,9.9,0,0,9.9,5.1,12.3,21.9,0,0,21.9
1313,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,2.8,6.1,0,0,0,0,6.1,9.7,0,0,0,0,9.7
1314,38,Per,Forb,CR,Phrymaceae,Mimulus guttatus,Host,0,0,0,0,0,0,0,0,0,0,2.3,2.3,3.1,0,0,3.1,5.5,4.9,5.3,0,0,5.5,5.7,6.7,6.4,0,0,6.7
177,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,5.9,0,0,0,0,5.9,11.5,0,0,0,0,11.5,13.7,0,0,0,0,13.7
178,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2.9,2.1,3,2.2,0,3,5.7,4.4,5.2,4,0,5.7,6.1,6.7,10.5,11.7,0,11.7
179,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2,1.7,0,0,0,2,4.4,2.4,0,0,0,4.4,5,4.7,0,0,0,5
180,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,3.5,8,0,0,0,0,8,7.3,0,0,0,0,7.3
181,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2,2.7,0,0,0,2.7,5.1,5.5,0,0,0,5.5,6,6.5,0,0,0,6.5
182,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2.3,2,0,0,0,2.3,4,4.8,0,0,0,4.8,3,3.3,0,0,0,3.3
183,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2.4,2.7,0,0,0,2.7,5.6,6.1,0,0,0,6.1,8.6,8.8,0,0,0,8.8
184,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,1.1,1.8,0,0,0,1.8,3.3,3.2,0,0,0,3.3,2.3,3.2,0,0,0,3.2
185,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,2.3,4.6,0,0,0,0,4.6,4.2,0,0,0,0,4.2
186,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,3.8,3,0,0,0,3.8,7,6.3,0,0,0,7,12.3,8.6,0,0,0,12.3
187,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,1.7,1.8,0,0,0,1.8,4.3,4.3,0,0,0,4.3,5.1,4.6,0,0,0,5.1
188,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,3.5,7.2,0,0,0,0,7.2,6.5,0,0,0,0,6.5
189,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,1.6,1.7,0,0,0,1.7,3.9,4.1,0,0,0,4.1,4.6,4,0,0,0,4.6
190,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,1.2,1.8,2,2.2,0,2.2,3.3,3.5,3.7,4.6,0,4.6,3.8,3.6,5.8,5.6,0,5.8
191,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2.9,4.1,0,0,0,4.1,6.5,6.8,0,0,0,6.8,6.6,5.4,0,0,0,6.6
192,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2.4,2.5,0,0,0,2.5,4.6,4.1,0,0,0,4.6,5.2,4.5,0,0,0,5.2
193,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2.3,3,3,0,0,3,4.7,5.8,4.6,0,0,5.8,8.8,10.2,10.5,0,0,10.5
194,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,1.2,2.3,2.6,2.4,0,2.6,4.7,5,5.2,5.3,0,5.3,3.9,4,7.3,7,0,7.3
195,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,3.3,3,0,0,0,3.3,6.8,6,0,0,0,6.8,7.8,8.4,0,0,0,8.4
196,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2.6,3.1,0,0,0,3.1,6.7,6.8,0,0,0,6.8,7.6,9.2,0,0,0,9.2
197,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,2.3,5.1,0,0,0,0,5.1,6.7,0,0,0,0,6.7
198,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,3.5,3.9,0.7,0,0,3.9,6.4,5.8,3.4,0,0,6.4,7.2,7,6.8,0,0,7.2
199,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,1,1,2,3,0,3,2.4,2.9,3.5,4.4,0,4.4,6.3,10,7.5,10.8,0,10.8,7.4,10,22.8,28,0,28
201,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2.1,2.3,0,0,0,2.3,4.8,5.1,0,0,0,5.1,4.4,4.3,0,0,0,4.4
202,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2.7,3.1,2.6,0,0,3.1,7.8,6.6,4.1,0,0,7.8,10,14.9,21.8,0,0,21.8
203,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2.3,2.5,3.1,2.5,0,3.1,5.4,5.4,5.8,5.8,0,5.8,4.4,5,9.1,10.5,0,10.5
204,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,1.6,1.4,0,0,0,1.6,3.8,2.8,0,0,0,3.8,5.1,4.5,0,0,0,5.1
205,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2.8,3.1,2.8,0,0,3.1,6.1,6.1,5.2,0,0,6.1,8.1,7.5,11.9,0,0,11.9
740,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,1.8,2.8,0,0,0,2.8,4.9,2.2,0,0,0,4.9,6.5,7.1,0,0,0,7.1
742,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,1.1,2.4,0,0,0,2.4,3.5,4.2,0,0,0,4.2,2.8,4.3,0,0,0,4.3
743,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2.1,2.4,2.7,1.7,0,2.7,4.8,4.8,5.3,4.3,0,5.3,4.9,5.5,6.5,6.6,0,6.6
744,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,3.3,8,0,0,0,0,8,10.4,0,0,0,0,10.4
745,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,1.9,1.9,1.8,0,0,1.9,4,4.4,3.8,0,0,4.4,4.6,5,4.9,0,0,5
746,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,1.8,2.4,0,0,0,2.4,4.9,4.6,0,0,0,4.9,4.9,5.1,0,0,0,5.1
747,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,1.7,2.1,0,0,0,2.1,4.2,3.9,0,0,0,4.2,4.7,4.1,0,0,0,4.7
1052,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,2.8,5.2,0,0,0,0,5.2,7.4,0,0,0,0,7.4
1053,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2.6,2.7,2.2,1.9,0,2.7,6.7,6.7,4.6,6.6,0,6.7,5.5,5.7,11.6,12.6,0,12.6
1054,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,1.9,3.6,0,0,0,0,3.6,6.6,0,0,0,0,6.6
1055,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,1.4,2.4,2.7,3.1,0,3.1,4.3,5.7,5.7,5.9,0,5.9,4.1,4.2,6.4,8.2,0,8.2
1328,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,3,3.5,4.4,4.1,0,4.4,7.2,7.3,7.9,5.6,0,7.9,7.2,7.2,6.3,5.1,0,7.2
1329,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2.1,2.7,2.7,0,0,2.7,5.7,4.7,5,0,0,5.7,8.6,9.6,7.7,0,0,9.6
1330,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2.7,3.4,3.1,0,0,3.4,6.4,6.9,6.6,0,0,6.9,7,5.9,7.2,0,0,7.2
1331,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,3.1,3.1,0,0,0,3.1,6.3,6.1,0,0,0,6.3,7.1,7.7,0,0,0,7.7
1332,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2.9,3.8,0,0,0,3.8,7,7.6,0,0,0,7.6,8.1,8.9,0,0,0,8.9
1333,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,1.5,2,0,0,0,2,3.7,4.6,0,0,0,4.6,6.9,6.5,0,0,0,6.9
1334,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,3,2.7,0,0,0,3,6.3,3.8,0,0,0,6.3,6.2,5.3,0,0,0,6.2
1335,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2.6,3,0,0,0,3,5.8,5.1,0,0,0,5.8,7.5,8.7,0,0,0,8.7
1336,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,1.3,2.5,0,0,0,2.5,4.2,5.2,0,0,0,5.2,7.8,7.9,0,0,0,7.9
1337,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,5.2,4.8,0,0,0,5.2,5.7,5.9,0,0,0,5.9
1362,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,0,2.4,2.5,0,0,2.5,0,4.7,4.5,0,0,4.7,0,4.4,4.7,0,0,4.7
1363,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,0,1.5,1.8,0,0,1.8,0,3.8,4.7,0,0,4.7,0,6.1,7,0,0,7
1364,0,Per,Grass,CSR,Poaceae,No host,No host,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,3.4,0,8.1,0,0,0,8.1,0,8.1,0,0,0,8.1
338,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,4.5,4.5,3.7,0,0,4.5,9.5,9,7.1,0,0,9.5,7.5,7.8,13.5,0,0,13.5
339,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,2,2,0,2,2.8,3.4,3.2,0,0,3.4,6.9,8.1,5,0,0,8.1,5.3,13.1,24,0,0,24
340,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,2.6,3.4,0,0,0,3.4,7.1,7.6,0,0,0,7.6,8.1,8.8,0,0,0,8.8
341,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,2.3,2.3,0,0,0,2.3,4.5,4.4,0,0,0,4.5,5.9,6.2,0,0,0,6.2
342,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4.1,0,0,0,0,4.1,4.8,0,0,0,0,4.8
343,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,2.9,2.2,0,0,0,2.9,6.1,5,0,0,0,6.1,6.8,5.3,0,0,0,6.8
344,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,4.6,4,0,0,0,4.6,6.1,5.7,0,0,0,6.1
345,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,2.1,5.2,0,0,0,0,5.2,3.7,0,0,0,0,3.7
346,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,3.3,3.6,0,0,0,3.6,7.4,6.7,0,0,0,7.4,10,9.9,0,0,0,10
347,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,3.1,6.7,0,0,0,0,6.7,6.1,0,0,0,0,6.1
1219,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,1.1,1.3,1.3,0,0,1.3,3.2,3.7,2.7,0,0,3.7,4.7,2.8,4.5,0,0,4.7
1220,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,1.2,2.8,0,0,0,0,2.8,4.9,0,0,0,0,4.9
1221,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,1.1,4.1,0,0,0,0,4.1,5.8,0,0,0,0,5.8
1222,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,1.6,2,0,0,0,2,3.6,3.5,0,0,0,3.6,1.8,6.6,0,0,0,6.6
1223,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,2.4,2.1,2.7,0,0,2.7,4.8,5.3,5.2,0,0,5.3,5.6,5.9,6.7,0,0,6.7
1224,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,1.8,1.8,1.7,0,0,1.8,4.2,4.5,4.1,0,0,4.5,5.7,6.7,7.3,0,0,7.3
1225,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,2.3,2.6,0,0,0,2.6,5,5,0,0,0,5,4.9,5.4,0,0,0,5.4
1226,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,2.4,5.1,0,0,0,0,5.1,7.1,0,0,0,0,7.1
1227,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,1.8,1.8,0,0,0,1.8,3.9,3.9,0,0,0,3.9,2.8,3.2,0,0,0,3.2
1228,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,1.7,2.1,0,0,0,2.1,4.6,5,0,0,0,5,3.9,6.3,0,0,0,6.3
1229,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,2.4,3.1,0,0,0,3.1,6,5.5,0,0,0,6,6.6,5.9,0,0,0,6.6
1230,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,3.1,2,0,0,0,3.1,4.3,4.5,0,0,0,4.5,5.5,6.4,0,0,0,6.4
1231,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,3.5,1.2,1.9,0,0,3.5,3.5,5,4.8,0,0,5,8.8,5,8.6,0,0,8.8
1232,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,1.2,3.7,0,0,0,0,3.7,5.7,0,0,0,0,5.7
1233,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,2.6,5.2,0,0,0,0,5.2,5.5,0,0,0,0,5.5
1234,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,2.4,2.7,0,0,0,2.7,5.1,6.7,0,0,0,6.7,5.4,6.7,0,0,0,6.7
1235,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,2.8,3,3.9,0,0,3.9,6.6,7.1,6.7,0,0,7.1,6.8,10.3,10.7,0,0,10.7
1236,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,2.8,3.2,0,0,0,3.2,6.2,5.2,0,0,0,6.2,5.4,7.4,0,0,0,7.4
1237,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,3,1.9,0,0,0,3,5.5,4.6,0,0,0,5.5,5.7,7,0,0,0,7
1238,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,1.6,1.8,2.6,0,0,2.6,4.8,3.8,4.3,0,0,4.8,5.7,6.5,6.2,0,0,6.5
1239,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,1.5,2.2,0,0,0,2.2,4.2,4.7,0,0,0,4.7,5.4,6.2,0,0,0,6.2
1240,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,2.2,2,0,0,0,2.2,4.9,5.5,0,0,0,5.5,6.8,6.8,0,0,0,6.8
1241,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,2.4,4.8,0,0,0,0,4.8,5.4,0,0,0,0,5.4
1242,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,1.9,2.6,2.7,0,0,2.7,5,5.6,5.7,0,0,5.7,5.1,6.3,8.8,0,0,8.8
1243,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,2.1,2.2,0,0,0,2.2,4.7,4.7,0,0,0,4.7,3.5,4.2,0,0,0,4.2
1244,39,Per,Legume,SC/CSR,Fabaceae,Ononis spinosa,Host,0,0,0,0,0,0,0,0,0,0,1.8,1.8,0,0,0,1.8,4.4,4.6,0,0,0,4.6,5.2,4.5,0,0,0,5.2
