Germ_date,Trans_date,Unique_ID,Host_code,Population,Euphrasia_sp,Notes,Euphrasia dead,Host dead
09/04/2018,19/04/2018,A1,ACU,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A2,ACU,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A3,ACU,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A4,ACU,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A5,CVU,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A6,CVU,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A7,CVU,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A8,CVU,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A9,DFL,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A10,DFL,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A11,DFL,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A12,DFL,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A13,FOV,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A14,FOV,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A15,FOV,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A16,FOV,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A17,LPE,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A18,LPE,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A19,LPE,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A20,LPE,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A21,HLA,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A22,HLA,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A23,HLA,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A24,HLA,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A25,LCO,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A26,LCO,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A27,LCO,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A28,LCO,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A29,OVU,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A30,OVU,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A31,OVU,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A32,OVU,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A33,PLA,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A34,PLA,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A35,PLA,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A36,PLA,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A37,PMA,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A38,PMA,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A39,PMA,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A40,PMA,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A41,UGA,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A42,UGA,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A43,UGA,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A44,UGA,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A45,VCH,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A46,VCH,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A47,VCH,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A48,VCH,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A49,ACU,A1763,Euphrasia anglica,,,
09/04/2018,19/04/2018,A50,ACU,A1763,Euphrasia anglica,,,
09/04/2018,19/04/2018,A51,ACU,A1763,Euphrasia anglica,,,
09/04/2018,19/04/2018,A52,ACU,A1763,Euphrasia anglica,,,
09/04/2018,19/04/2018,A53,CVU,A1763,Euphrasia anglica,,,
09/04/2018,19/04/2018,A54,CVU,A1763,Euphrasia anglica,,,
09/04/2018,19/04/2018,A55,CVU,A1763,Euphrasia anglica,,,
09/04/2018,19/04/2018,A56,CVU,A1763,Euphrasia anglica,,,
09/04/2018,19/04/2018,A57,DFL,A1763,Euphrasia anglica,,,
09/04/2018,19/04/2018,A58,DFL,A1766,Euphrasia anglica,,,
09/04/2018,19/04/2018,A59,DFL,A1763,Euphrasia anglica,,,
09/04/2018,19/04/2018,A60,DFL,A1763,Euphrasia anglica,,,
09/04/2018,19/04/2018,A61,FOV,V1761,Euphrasia vigursii,,,
09/04/2018,19/04/2018,A62,FOV,A1763,Euphrasia anglica,,,
09/04/2018,19/04/2018,A63,FOV,A1763,Euphrasia anglica,,,
09/04/2018,19/04/2018,A64,FOV,A1763,Euphrasia anglica,,,
09/04/2018,19/04/2018,A65,HLA,A1763,Euphrasia anglica,,,
09/04/2018,19/04/2018,A66,HLA,A1763,Euphrasia anglica,,,
09/04/2018,19/04/2018,A67,HLA,A1763,Euphrasia anglica,,,
09/04/2018,19/04/2018,A68,HLA,A1763,Euphrasia anglica,,,
09/04/2018,19/04/2018,A69,LPE,A1766,Euphrasia anglica,,,
09/04/2018,19/04/2018,A70,LPE,A1766,Euphrasia anglica,,,
09/04/2018,19/04/2018,A71,LPE,A1766,Euphrasia anglica,,,
09/04/2018,19/04/2018,A72,LPE,A1766,Euphrasia anglica,,,
09/04/2018,19/04/2018,A73,LCO,A1766,Euphrasia anglica,,,
09/04/2018,19/04/2018,A74,LCO,A1766,Euphrasia anglica,,,
09/04/2018,19/04/2018,A75,LCO,A1766,Euphrasia anglica,,,
09/04/2018,19/04/2018,A76,LCO,A1766,Euphrasia anglica,,,
09/04/2018,19/04/2018,A77,OVU,A1766,Euphrasia anglica,,,
09/04/2018,19/04/2018,A78,OVU,A1766,Euphrasia anglica,,,
09/04/2018,19/04/2018,A79,OVU,A1766,Euphrasia anglica,,,
09/04/2018,19/04/2018,A80,OVU,A1766,Euphrasia anglica,,,
09/04/2018,19/04/2018,A81,PLA,A1766,Euphrasia anglica,,,
09/04/2018,19/04/2018,A82,PLA,A1766,Euphrasia anglica,,,
09/04/2018,19/04/2018,A83,PLA,A1766,Euphrasia anglica,,,
09/04/2018,19/04/2018,A84,PLA,A1766,Euphrasia anglica,,,
09/04/2018,19/04/2018,A85,PMA,A1766,Euphrasia anglica,,,
09/04/2018,19/04/2018,A86,PMA,A1766,Euphrasia anglica,,,
09/04/2018,19/04/2018,A87,PMA,A1763,Euphrasia anglica,,,
09/04/2018,19/04/2018,A88,PMA,A1763,Euphrasia anglica,,,
09/04/2018,19/04/2018,A89,UGA,A1766,Euphrasia anglica,,,
09/04/2018,19/04/2018,A90,VCH,A1763,Euphrasia anglica,,,
09/04/2018,19/04/2018,A91,ACU,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A92,ACU,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A93,OVU,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A94,OVU,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A95,CVU,M1769,Euphrasia micrantha,,,Y
09/04/2018,19/04/2018,A96,CVU,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A97,PLA,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A98,PLA,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A99,DFL,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A100,DFL,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A101,PMA,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A102,PMA,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A103,FOV,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A104,FOV,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A105,UGA,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A106,UGA,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A107,HLA,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A108,HLA,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A109,VCH,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A110,VCH,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A111,LPE,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A112,LPE,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A113,ACU,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A114,ACU,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A115,LCO,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A116,LCO,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A117,CVU,M1769,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A118,CVU,M1767,Euphrasia micrantha,,,
09/04/2018,19/04/2018,A119,DFL,M1768,Euphrasia micrantha,,,
09/04/2018,19/04/2018,B120,HLA,R1765,Euphrasia rostkoviana,,,
09/04/2018,19/04/2018,B121,HLA,R1765,Euphrasia rostkoviana,,,
09/04/2018,19/04/2018,B122,HLA,R1765,Euphrasia rostkoviana,,,
09/04/2018,19/04/2018,B123,HLA,R1765,Euphrasia rostkoviana,,,
09/04/2018,19/04/2018,B124,HLA,R1765,Euphrasia rostkoviana,,,
09/04/2018,19/04/2018,B125,HLA,R1765,Euphrasia rostkoviana,,,
09/04/2018,19/04/2018,B126,HLA,R1765,Euphrasia rostkoviana,,,
09/04/2018,19/04/2018,B127,HLA,R1765,Euphrasia rostkoviana,,,
09/04/2018,19/04/2018,B128,HLA,R1765,Euphrasia rostkoviana,,,
09/04/2018,19/04/2018,B129,HLA,R1765,Euphrasia rostkoviana,,,
09/04/2018,19/04/2018,B130,HLA,R1762,Euphrasia rostkoviana,,,
09/04/2018,19/04/2018,B131,HLA,R1762,Euphrasia rostkoviana,,,
09/04/2018,19/04/2018,B132,PLA,R1762,Euphrasia rostkoviana,,,
09/04/2018,19/04/2018,B133,PLA,R1762,Euphrasia rostkoviana,,,
09/04/2018,19/04/2018,B134,PLA,R1762,Euphrasia rostkoviana,,,
09/04/2018,19/04/2018,B135,PLA,R1762,Euphrasia rostkoviana,,,
09/04/2018,19/04/2018,B136,PLA,R1764,Euphrasia rostkoviana,,,
09/04/2018,19/04/2018,B137,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B138,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B139,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B140,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B141,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B142,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B143,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B144,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B145,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B146,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B147,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B148,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B149,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B150,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B151,PLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B152,PLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B153,PLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B154,PLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B155,PLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B156,PLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B157,PLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B158,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B159,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B160,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,B161,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,C162,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,C163,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,C164,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,C165,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,C166,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,C167,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,C168,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,C169,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,C170,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,C171,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,C172,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,C173,HLA,M1787,Euphrasia montana,,,
09/04/2018,19/04/2018,C174,HLA,M1787,Euphrasia montana,Looks like 175 does not exist,,
10/04/2018,19/04/2018,A176,ACU,V1761,Euphrasia vigursii,,,
10/04/2018,19/04/2018,A177,CVU,V1761,Euphrasia vigursii,,,
10/04/2018,19/04/2018,A178,DFL,V1761,Euphrasia vigursii,,,
10/04/2018,19/04/2018,A179,FOV,V1761,Euphrasia vigursii,,,
10/04/2018,19/04/2018,A180,HLA,V1761,Euphrasia vigursii,,,
10/04/2018,19/04/2018,A181,LPE,V1761,Euphrasia vigursii,,,
10/04/2018,19/04/2018,A182,LCO,V1761,Euphrasia vigursii,,,
10/04/2018,19/04/2018,A183,OVU,V1761,Euphrasia vigursii,,,
10/04/2018,19/04/2018,A184,PLA,V1761,Euphrasia vigursii,,,
10/04/2018,19/04/2018,A185,PMA,V1761,Euphrasia vigursii,,,
10/04/2018,19/04/2018,A186,UGA,V1761,Euphrasia vigursii,,,
10/04/2018,19/04/2018,A187,VCH,V1761,Euphrasia vigursii,Retransplant VCH 11/6/18,,
10/04/2018,19/04/2018,A188,ACU,V1761,Euphrasia vigursii,,,
10/04/2018,19/04/2018,A189,CVU,V1761,Euphrasia vigursii,,,
10/04/2018,19/04/2018,A190,DFL,V1761,Euphrasia vigursii,,,
10/04/2018,19/04/2018,A191,ACU,A1766,Euphrasia anglica,,,
10/04/2018,19/04/2018,A192,CVU,A1766,Euphrasia anglica,,,
10/04/2018,19/04/2018,A193,DFL,A1766,Euphrasia anglica,,,
10/04/2018,19/04/2018,A194,FOV,A1766,Euphrasia anglica,,,
10/04/2018,19/04/2018,A195,HLA,A1766,Euphrasia anglica,,,
10/04/2018,19/04/2018,A196,LPE,A1766,Euphrasia anglica,,,
10/04/2018,19/04/2018,A197,LCO,A1766,Euphrasia anglica,,,
10/04/2018,19/04/2018,A198,OVU,A1766,Euphrasia anglica,,,
10/04/2018,19/04/2018,A199,PLA,A1766,Euphrasia anglica,,,
10/04/2018,19/04/2018,A200,PMA,A1766,Euphrasia anglica,,,
10/04/2018,19/04/2018,A201,UGA,A1766,Euphrasia anglica,,,
10/04/2018,19/04/2018,A202,VCH,A1766,Euphrasia anglica,,,
10/04/2018,19/04/2018,A203,ACU,A1766,Euphrasia anglica,,,
10/04/2018,19/04/2018,A204,CVU,A1766,Euphrasia anglica,,,
10/04/2018,19/04/2018,A205,DFL,A1766,Euphrasia anglica,,,
10/04/2018,19/04/2018,A206,FOV,A1766,Euphrasia anglica,,,
10/04/2018,19/04/2018,A207,HLA,A1763,Euphrasia anglica,,,
10/04/2018,19/04/2018,A208,LPE,A1763,Euphrasia anglica,,,
10/04/2018,19/04/2018,A209,LCO,A1763,Euphrasia anglica,,,
10/04/2018,19/04/2018,A210,OVU,A1763,Euphrasia anglica,,,
10/04/2018,19/04/2018,A211,PLA,A1763,Euphrasia anglica,,,
10/04/2018,19/04/2018,A212,PMA,A1763,Euphrasia anglica,,,
10/04/2018,19/04/2018,A213,UGA,A1763,Euphrasia anglica,,,
10/04/2018,19/04/2018,A214,VCH,A1763,Euphrasia anglica,,,
10/04/2018,19/04/2018,A215,ACU,A1763,Euphrasia anglica,,,
10/04/2018,19/04/2018,A216,CVU,A1763,Euphrasia anglica,,,
10/04/2018,19/04/2018,A217,DFL,A1763,Euphrasia anglica,,,
10/04/2018,19/04/2018,A218,FOV,A1763,Euphrasia anglica,,,
10/04/2018,19/04/2018,A219,HLA,A1763,Euphrasia anglica,,,
10/04/2018,19/04/2018,A220,LPE,A1763,Euphrasia anglica,,,
10/04/2018,19/04/2018,A221,LCO,A1763,Euphrasia anglica,,,
10/04/2018,19/04/2018,A222,OVU,A1763,Euphrasia anglica,,,
10/04/2018,19/04/2018,A223,PLA,A1763,Euphrasia anglica,,,
10/04/2018,19/04/2018,A224,ACU,M1768,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A225,ACU,M1768,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A226,HLA,M1768,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A227,CVU,M1768,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A228,CVU,M1768,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A229,CVU,M1768,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A230,DFL,M1768,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A231,DFL,M1768,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A232,DFL,M1767,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A233,FOV,M1767,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A234,FOV,M1767,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A235,FOV,M1767,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A236,HLA,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A237,HLA,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A238,HLA,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A239,LPE,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A240,LPE,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A241,LPE,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A242,LCO,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A243,LCO,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A244,LCO,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A245,OVU,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A246,OVU,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A247,OVU,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A248,PLA,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A249,PLA,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A250,PLA,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A251,PMA,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A252,PMA,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A253,PMA,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A254,UGA,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A255,UGA,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A256,UGA,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A257,VCH,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A258,VCH,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A259,VCH,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A260,ACU,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A261,CVU,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,A262,DFL,M1769,Euphrasia micrantha,,,
10/04/2018,19/04/2018,B263,HLA,R1762,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B264,HLA,R1762,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B265,HLA,R1762,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B266,HLA,R1762,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B267,HLA,R1762,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B268,HLA,R1762,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B269,PLA,R1762,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B270,PLA,R1762,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B271,PLA,R1762,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B272,PLA,R1762,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B273,PLA,R1762,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B274,PLA,R1762,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B275,HLA,R1765,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B276,HLA,R1765,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B277,HLA,R1765,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B278,HLA,R1765,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B279,HLA,R1765,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B280,HLA,R1765,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B281,HLA,R1765,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B282,HLA,R1765,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B283,HLA,R1765,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B284,HLA,R1765,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B285,PLA,R1765,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B286,PLA,R1765,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B287,PLA,R1765,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B288,PLA,R1765,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B289,PLA,R1765,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B290,PLA,R1765,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B291,PLA,R1765,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B292,PLA,R1765,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B293,PLA,R1765,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B294,PLA,R1765,Euphrasia rostkoviana,,,
10/04/2018,19/04/2018,B295,HLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,B296,HLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,B297,HLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,B298,HLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,B299,HLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,B300,HLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,B301,HLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,B302,HLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,B303,PLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,B304,PLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,B305,PLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,B306,PLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,B307,PLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,B308,PLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,B309,PLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,B310,PLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,B311,PLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,B312,PLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,C313,HLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,C314,HLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,C315,HLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,C316,HLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,C317,HLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,C318,HLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,C319,HLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,C320,HLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,C321,HLA,M1787,Euphrasia montana,,,
10/04/2018,19/04/2018,C322,HLA,M1787,Euphrasia montana,,,
11/04/2018,23/04/2018,A323,ACU,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A324,ACU,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A325,ACU,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A326,ACU,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A327,ACU,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A328,ACU,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A329,ACU,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A330,ACU,V1761,Euphrasia vigursii,,,Y
11/04/2018,23/04/2018,A331,CVU,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A332,CVU,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A333,CVU,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A334,CVU,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A335,CVU,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A336,CVU,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A337,CVU,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A338,CVU,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A339,DFL,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A340,DFL,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A341,DFL,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A342,DFL,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A343,DFL,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A344,DFL,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A345,DFL,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A346,DFL,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A347,FOV,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A348,FOV,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A349,FOV,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A350,FOV,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A351,FOV,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A352,FOV,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A353,FOV,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A354,FOV,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A355,HLA,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A356,HLA,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A357,HLA,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A358,HLA,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A359,HLA,V1761,Euphrasia vigursii,,,
11/04/2018,23/04/2018,A360,HLA,V1761,Euphrasia vigursii,,,
