"","Germ_date","Trans_date","Unique_ID","Host_code","Population","Euphrasia_sp","Leaf collected","Indumentum","Flower colour","Purple flushed","Node","Flower date","Height","Corolla size","Teeth","Branches","Leaf length","Internode length","Cauline ratio","Euphrasia_sp2","Population2"
"769","11/04/2018","23/04/2018","A401","PMA","T1761","Euphrasia vigursii",0,1,"W","1","11",2018-08-15,23.5,"5.2","2","0","3.7","4.4","1.189189189","Euphrasia tetraquetra","T1761"
"770","09/05/2018","10/05/2018","A1985","VCH","V1761","Euphrasia vigursii",0,1,"V","1","12",2018-08-15,58.9,"6","4","0","4.9","6.6","1.346938776","Euphrasia vigursii","V1761"
"771","11/04/2018","23/04/2018","A395","PMA","T1761","Euphrasia vigursii",0,1,"W","1","13",2018-08-15,50.1,"5.9","4","0","4.6","10.4","2.260869565","Euphrasia tetraquetra","T1761"
"772","17/04/2018","26/04/2018","A884","DFL","A1763","Euphrasia anglica",0,1,"W","0","11",2018-08-15,26.1,"8.2","3","2","5.1","4.2","0.823529412","Euphrasia anglica","A1766"
"773","13/04/2018","24/04/2018","B666","HLA","R1762","Euphrasia rostkoviana",1,1,"W","0","15",2018-08-15,80.4,"8.4","3","0","4.6","6.7","1.456521739","Euphrasia rostkoviana","R1762"
"774","13/04/2018","24/04/2018","B650","PLA","R1765","Euphrasia rostkoviana",1,1,"W","0","12",2018-08-16,39.9,"6.1","4","0","4.6","10","2.173913043","Euphrasia rostkoviana","R1765"
"775","09/04/2018","19/04/2018","A49","ACU","A1763","Euphrasia anglica",0,1,"W","0","11",2018-08-16,36.9,"5.7","4","2","6.4","7.4","1.15625","Euphrasia anglica","A1766"
"776","13/04/2018","23/04/2018","A575","OVU","A1763","Euphrasia anglica",0,1,"W","0","13",2018-08-16,25.1,"6.1","3","1","0.8","2","2.5","Euphrasia anglica","A1766"
"777","20/04/2018","01/05/2018","A1394","PMA","A1763","Euphrasia anglica",0,1,"W","0","9",2018-08-16,24.3,"7.6","3","0","4.5","4.5","1","Euphrasia anglica","A1766"
"778","10/04/2018","19/04/2018","B281","HLA","R1765","Euphrasia rostkoviana",1,1,"W","0","11",2018-08-16,36.7,"5.3","4","2","5.6","6.3","1.125","Euphrasia rostkoviana","R1765"
"779","10/04/2018","19/04/2018","A229","CVU","M1768","Euphrasia micrantha",0,0,"W","1","12",2018-08-16,27.2,"5.6","2","0","2.5","3.1","1.24","Euphrasia micrantha","M1768"
"780","13/04/2018","23/04/2018","A489","ACU","T1761","Euphrasia vigursii",0,1,"W","1","13",2018-08-16,62.7,"5","4","0","5.4","8.2","1.518518519","Euphrasia tetraquetra","T1761"
"781","25/04/2018","02/05/2018","A1663","ACU","M1768","Euphrasia micrantha",0,0,"W","1","7",2018-08-16,51.2,"5.6","2","0","3.4","9.3","2.735294118","Euphrasia micrantha","M1768"
"782","11/04/2018","23/04/2018","A351","FOV","T1761","Euphrasia vigursii",0,1,"W","0","-",2018-08-16,31.2,"4.5","-","0","-","-","-","Euphrasia tetraquetra","T1761"
"783","09/04/2018","19/04/2018","B128","HLA","R1765","Euphrasia rostkoviana",1,1,"W","0","13",2018-08-16,34,"9.2","4","2","5.3","5.2","0.981132075","Euphrasia rostkoviana","R1765"
"784","11/04/2018","23/04/2018","A367","LPE","V1761","Euphrasia vigursii",0,1,"V","1","14",2018-08-16,46.5,"5","3","0","3.7","5.9","1.594594595","Euphrasia vigursii","V1761"
"785","17/04/2018","26/04/2018","A731","FOV","T1761","Euphrasia vigursii",0,1,"W","1","14",2018-08-16,93.3,"5.6","5","1","0.7","9.2","13.14285714","Euphrasia tetraquetra","T1761"
"786","11/04/2018","23/04/2018","A419","ACU","V1761","Euphrasia vigursii",0,1,"V","1","14",2018-08-16,47.3,"6","3","0","3.7","5.1","1.378378378","Euphrasia vigursii","V1761"
"787","20/04/2018","01/05/2018","A1448","UGA","A1766","Euphrasia anglica",0,1,"W","0","11",2018-08-17,24.4,"7.7","","1","4.4","2.7","0.613636364","Euphrasia anglica","A1766"
"788","17/04/2018","26/04/2018","B1242","HLA","R1762","Euphrasia rostkoviana",1,1,"W","0","10",2018-08-17,40.8,"7.3","3","0","3.5","5.1","1.457142857","Euphrasia rostkoviana","R1762"
"789","09/04/2018","19/04/2018","A33","PLA","T1761","Euphrasia vigursii",1,1,"W","1","11",2018-08-18,49,"5.8","3","0","5.3","9.1","1.716981132","Euphrasia tetraquetra","T1761"
"790","17/04/2018","26/04/2018","A949","PLA","A1763","Euphrasia anglica",1,1,"W","0","10",2018-08-18,19,"6.1","3","1","4.5","1.8","0.4","Euphrasia anglica","A1766"
"791","17/04/2018","26/04/2018","A1000","DFL","A1763","Euphrasia anglica",0,1,"W","0","12",2018-08-18,30.1,"6.8","3","2","4.3","4","0.930232558","Euphrasia anglica","A1766"
"792","30/04/2018","02/05/2018","A1884","FOV","M1768","Euphrasia micrantha",0,0,"W","1","7",2018-08-18,35.4,"5.2","2","0","2.7","7.7","2.851851852","Euphrasia micrantha","M1768"
"793","20/04/2018","01/05/2018","A1315","PLA","T1761","Euphrasia vigursii",1,1,"W","1","12",2018-08-18,59.5,"6.6","4","0","5.7","10","1.754385965","Euphrasia tetraquetra","T1761"
"794","25/04/2018","02/05/2018","A1729","ACU","V1761","Euphrasia vigursii",0,1,"V","0","14",2018-08-18,54.2,"6.2","3","0","4.5","5.6","1.244444444","Euphrasia vigursii","V1761"
"795","09/04/2018","19/04/2018","A13","FOV","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-08-18,42.6,"5.8","4","0","4.7","6.2","1.319148936","Euphrasia tetraquetra","T1761"
"796","17/04/2018","26/04/2018","A835","UGA","T1761","Euphrasia vigursii",0,1,"W","1","11",2018-08-18,32.8,"4.7","4","0","4.4","3.4","0.772727273","Euphrasia tetraquetra","T1761"
"797","17/04/2018","26/04/2018","B1240","HLA","R1762","Euphrasia rostkoviana",1,1,"W","0","12",2018-08-18,29.2,"7.5","3","0","4","3.4","0.85","Euphrasia rostkoviana","R1762"
"798","13/04/2018","23/04/2018","A564","LPE","A1763","Euphrasia anglica",0,1,"W","0","15",2018-08-18,34.1,"7.8","4","3","5.7","2.9","0.50877193","Euphrasia anglica","A1766"
"799","25/04/2018","02/05/2018","A1682","DFL","M1768","Euphrasia micrantha",0,0,"W","1","7",2018-08-18,12.3,"4.1","2","0","2.1","1.7","0.80952381","Euphrasia micrantha","M1768"
"800","30/04/2018","02/05/2018","A1890","PLA","M1768","Euphrasia micrantha",0,0,"W","1","9",2018-08-18,14.5,"3.3","1","0","1.7","0.7","0.411764706","Euphrasia micrantha","M1768"
"801","20/04/2018","01/05/2018","A1512","HPU","M1768","Euphrasia micrantha",0,0,"W","1","7",2018-08-18,12.9,"3.6","2","0","1.9","1.9","1","Euphrasia micrantha","M1768"
"802","20/04/2018","01/05/2018","A1514","HPU","M1768","Euphrasia micrantha",0,0,"W","1","8",2018-08-18,19.2,"3.6","2","0","1.4","1.8","1.285714286","Euphrasia micrantha","M1768"
"803","17/04/2018","26/04/2018","A864","ACU","A1763","Euphrasia anglica",0,1,"W","0","10",2018-08-19,33.6,"8.5","4","1","5","7.3","1.46","Euphrasia anglica","A1766"
"804","09/04/2018","19/04/2018","A77","OVU","A1766","Euphrasia anglica",0,1,"W","0","16",2018-08-20,27.6,"7.5","3","0","3.5","2.7","0.771428571","Euphrasia anglica","A1766"
"805","17/04/2018","26/04/2018","A950","PLA","A1763","Euphrasia anglica",1,1,"W","0","13",2018-08-19,18,"8.8","4","1","5","2.4","0.48","Euphrasia anglica","A1766"
"806","09/04/2018","19/04/2018","A38","PMA","T1761","Euphrasia vigursii",0,1,"W","1","13",2018-08-19,61.5,"6.5","5","0","5.7","9.3","1.631578947","Euphrasia tetraquetra","T1761"
"807","17/04/2018","26/04/2018","A837","UGA","V1761","Euphrasia vigursii",0,1,"V","1","13",2018-08-19,49.2,"6.7","4","0","4.4","5.4","1.227272727","Euphrasia vigursii","V1761"
"808","30/04/2018","02/05/2018","A1891","VCH","M1768","Euphrasia micrantha",0,0,"W","0","9",2018-08-19,17.3,"6.1","3","1","2.7","1.8","0.666666667","Euphrasia micrantha","M1768"
"809","25/04/2018","02/05/2018","A1730","ACU","T1761","Euphrasia vigursii",0,1,"W","1","14",2018-08-19,45,"6.2","4","0","4.6","5.8","1.260869565","Euphrasia tetraquetra","T1761"
"810","30/04/2018","02/05/2018","A1862","DFL","V1761","Euphrasia vigursii",0,1,"V","1","14",2018-08-19,52.3,"7.6","4","1","4.4","5.7","1.295454545","Euphrasia vigursii","V1761"
"811","25/04/2018","02/05/2018","A1686","LPE","M1768","Euphrasia micrantha",0,0,"V","1","10",2018-08-19,41.3,"6.5","2","1","3.2","6.9","2.15625","Euphrasia micrantha","M1768"
"812","20/04/2018","01/05/2018","A1526","LPE","M1769","Euphrasia micrantha",0,0,"W","0","9",2018-08-11,31.4,"5.8","3","3","3.1","5.3","1.709677419","Euphrasia micrantha","M1769"
"813","10/04/2018","19/04/2018","A237","HLA","M1769","Euphrasia micrantha",0,0,"W","1","8",2018-08-11,10.1,"4.2","1","0","1.6","1","0.625","Euphrasia micrantha","M1769"
"814","20/04/2018","01/05/2018","A1456","DFL","M1768","Euphrasia micrantha",0,0,"W","1","8",2018-08-19,16.7,"4.7","2","0","2","2.8","1.4","Euphrasia micrantha","M1768"
"815","09/05/2018","10/05/2018","B2011","HLA","R1785","Euphrasia rivularis",1,1,"W","0","12",2018-08-19,24.6,"7.4","3","0","5.1","4.3","0.843137255","Euphrasia rivularis","R1785"
"816","17/04/2018","26/04/2018","A815","PMA","T1761","Euphrasia vigursii",0,1,"W","1","10",2018-08-19,32.1,"5.6","3","0","4.3","7.2","1.674418605","Euphrasia tetraquetra","T1761"
"817","09/04/2018","19/04/2018","A34","PLA","T1761","Euphrasia vigursii",1,1,"W","1","12",2018-08-19,32.9,"5.8","4","0","3.8","3.7","0.973684211","Euphrasia tetraquetra","T1761"
"818","17/04/2018","26/04/2018","A814","PMA","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-08-20,58.3,"6.1","5","1","7.8","5.7","0.730769231","Euphrasia tetraquetra","T1761"
"819","13/04/2018","23/04/2018","A533","UGA","V1761","Euphrasia vigursii",0,1,"V","1","13",2018-08-20,51.4,"5","4","2","4.1","4.2","1.024390244","Euphrasia vigursii","V1761"
"820","09/04/2018","19/04/2018","A29","OVU","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-08-20,23.7,"5.6","4","0","4.2","3.2","0.761904762","Euphrasia tetraquetra","T1761"
"821","20/04/2018","01/05/2018","A1331","UGA","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-08-20,37.5,"5.3","3","0","4","3.4","0.85","Euphrasia tetraquetra","T1761"
"822","17/04/2018","26/04/2018","A935","OVU","A1763","Euphrasia anglica",0,1,"W","0","11",2018-08-20,19,"6.3","3","2","4.1","3.3","0.804878049","Euphrasia anglica","A1766"
"823","20/04/2018","01/05/2018","A1278","FOV","V1761","Euphrasia vigursii",0,1,"V","1","12",2018-08-20,35.2,"5","3","0","3.8","5","1.315789474","Euphrasia vigursii","V1761"
"824","20/04/2018","01/05/2018","A1276","DFL","V1761","Euphrasia vigursii",0,1,"V","1","17",2018-08-20,62.7,"7.2","3","0","4.5","5.8","1.288888889","Euphrasia vigursii","V1761"
"825","20/04/2018","01/05/2018","A1308","OVU","V1761","Euphrasia vigursii",0,1,"V","1","13",2018-08-20,27.9,"5.9","3","0","2.9","2.3","0.793103448","Euphrasia vigursii","V1761"
"826","20/04/2018","01/05/2018","A1339","VCH","V1761","Euphrasia vigursii",0,1,"V","1","17",2018-08-20,46.5,"5.3","3","0","4.1","4.1","1","Euphrasia vigursii","V1761"
"827","20/04/2018","01/05/2018","A1327","PMA","T1761","Euphrasia vigursii",0,1,"W","1","10",2018-08-20,14.5,"5","2","0","3.2","1.9","0.59375","Euphrasia tetraquetra","T1761"
"828","17/04/2018","26/04/2018","A800","PLA","T1761","Euphrasia vigursii",1,1,"W","1","12",2018-08-21,49.6,"6.4","4","0","4.7","8.1","1.723404255","Euphrasia tetraquetra","T1761"
"829","17/04/2018","26/04/2018","A786","OVU","T1761","Euphrasia vigursii",0,1,"W","1","11",2018-08-21,24.5,"5.1","3","0","3.5","1.9","0.542857143","Euphrasia tetraquetra","T1761"
"830","25/04/2018","02/05/2018","A1683","FOV","M1768","Euphrasia micrantha",0,0,"W","1","7",2018-08-22,11.8,"4.9","2","0","2.3","2.6","1.130434783","Euphrasia micrantha","M1768"
"831","11/04/2018","23/04/2018","A383","OVU","T1761","Euphrasia vigursii",0,1,"W","1","13",2018-08-22,25.3,"5.3","3","0","2.8","1.7","0.607142857","Euphrasia tetraquetra","T1761"
"832","13/04/2018","23/04/2018","A519","LCO","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-08-22,38.7,"5.5","4","0","5.8","3.6","0.620689655","Euphrasia tetraquetra","T1761"
"833","20/04/2018","01/05/2018","B1598","PLA","R1765","Euphrasia rostkoviana",1,1,"W","0","11",2018-08-22,24.7,"7.5","3","3","4.5","3","0.666666667","Euphrasia rostkoviana","R1765"
"834","17/04/2018","26/04/2018","A794","OVU","T1761","Euphrasia vigursii",0,1,"W","1","11",2018-08-22,25.4,"5.7","3","0","3.8","3.9","1.026315789","Euphrasia tetraquetra","T1761"
"835","13/04/2018","23/04/2018","A526","DFL","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-08-22,66.1,"6","5","0","6.3","5.5","0.873015873","Euphrasia tetraquetra","T1761"
"836","17/04/2018","26/04/2018","A820","PMA","T1761","Euphrasia vigursii",0,1,"W","1","11",2018-08-22,26,"5.6","4","0","4.9","3.1","0.632653061","Euphrasia tetraquetra","T1761"
"837","11/04/2018","23/04/2018","A355","HLA","T1761","Euphrasia vigursii",1,1,"W","1","13",2018-08-23,35.9,"5.8","4","0","4","5.4","1.35","Euphrasia tetraquetra","T1761"
"838","13/04/2018","23/04/2018","A508","PMA","T1761","Euphrasia vigursii",0,1,"W","1","13",2018-08-23,41.7,"5.9","3","0","4.3","6.2","1.441860465","Euphrasia tetraquetra","T1761"
"839","09/04/2018","19/04/2018","A61","FOV","T1761","Euphrasia vigursii",0,1,"W","1","13",2018-08-23,42.4,"5","4","0","4.5","3.5","0.777777778","Euphrasia tetraquetra","T1761"
"840","17/04/2018","26/04/2018","A908","HLA","A1763","Euphrasia anglica",1,1,"W","0","12",2018-08-23,25.8,"7.8","4","1","6.2","2.7","0.435483871","Euphrasia anglica","A1766"
"841","11/04/2018","23/04/2018","A325","ACU","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-08-23,45.6,"5.8","4","0","4.2","9.3","2.214285714","Euphrasia tetraquetra","T1761"
"842","20/04/2018","01/05/2018","B1592","PLA","R1762","Euphrasia rostkoviana",1,1,"W","0","8",2018-08-23,16,"6.4","2","1","3.7","2.7","0.72972973","Euphrasia rostkoviana","R1762"
"843","11/04/2018","23/04/2018","A402","PMA","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-08-24,31.5,"4.6","3","0","3.5","2.2","0.628571429","Euphrasia tetraquetra","T1761"
"844","11/04/2018","23/04/2018","A360","HLA","T1761","Euphrasia vigursii",1,1,"W","0","16",2018-08-24,41.9,"4.5","4","0","3.6","0.6","0.166666667","Euphrasia tetraquetra","T1761"
"845","13/04/2018","26/04/2018","A539","ACU","A1766","Euphrasia anglica",NA,NA,"W","0","10",2018-08-24,28,"7.9","3","0","4.1","2.5","0.609756098","Euphrasia anglica","A1766"
"846","25/04/2018","02/05/2018","A1727","ACU","V1761","Euphrasia vigursii",NA,NA,"V","0","13",2018-08-24,29,"6.5","3","0","2.9","3","1.034482759","Euphrasia vigursii","V1761"
"847","30/04/2018","02/05/2018","A1863","FOV","V1761","Euphrasia vigursii",NA,NA,"V","0","15",2018-08-24,38,"5.2","3","0","4","2.7","0.675","Euphrasia vigursii","V1761"
"848","20/04/2018","01/05/2018","A1320","PMA","V1761","Euphrasia vigursii",NA,NA,"V","0","16",2018-08-23,47,"6.8","3","0","4.4","3.6","0.818181818","Euphrasia vigursii","V1761"
"849","17/04/2018","26/04/2018","A734","FOV","T1761","Euphrasia vigursii",NA,NA,"W","0","13",2018-08-24,58,"6.6","9","0","5.4","8.8","1.62962963","Euphrasia tetraquetra","T1761"
"850","17/04/2018","26/04/2018","A718","DFL","T1761","Euphrasia vigursii",NA,NA,"W","0","13",2018-08-24,65,"6.5","5","0","6.2","6.6","1.064516129","Euphrasia tetraquetra","T1761"
"851","09/05/2018","10/05/2018","A1986","VCH","T1761","Euphrasia vigursii",NA,NA,"W","0","9",2018-08-24,35,"6","3","0","4.9","6.9","1.408163265","Euphrasia tetraquetra","T1761"
"852","17/04/2018","26/04/2018","A795","OVU","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-09-03,26.7,"5","3","0","3.9","3.2","0.820512821","Euphrasia tetraquetra","T1761"
"853","11/04/2018","23/04/2018","A346","DFL","T1761","Euphrasia vigursii",0,1,"W","1","11",2018-09-03,27.5,"5.2","4","0","3.5","1","0.285714286","Euphrasia tetraquetra","T1761"
"854","25/04/2018","02/05/2018","A1733","DFL","V1761","Euphrasia vigursii",0,1,"V","1","13",2018-09-03,24.3,"6.6","3","0","2.9","1.8","0.620689655","Euphrasia vigursii","V1761"
"855","09/04/2018","19/04/2018","A32","OVU","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-09-03,24.2,"5.7","3","0","3.7","1.6","0.432432432","Euphrasia tetraquetra","T1761"
"856","25/04/2018","02/05/2018","A1736","FOV","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-09-03,51.6,"6.5","4","0","4.3","10.8","2.511627907","Euphrasia tetraquetra","T1761"
"857","10/04/2018","19/04/2018","A185","PMA","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-09-03,48.3,"6.7","5","0","7","6.2","0.885714286","Euphrasia tetraquetra","T1761"
"858","30/04/2018","02/05/2018","A1894","DFL","M1768","Euphrasia micrantha",0,0,"W","1","7",2018-09-03,12.2,"3.8","2","0","1.9","2.3","1.210526316","Euphrasia micrantha","M1768"
"859","20/04/2018","01/05/2018","A1287","HLA","V1761","Euphrasia vigursii",1,1,"V","1","14",2018-09-02,26.9,"7.4","3","0","3.3","3.8","1.151515152","Euphrasia vigursii","V1761"
"860","20/04/2018","01/05/2018","A1289","LPE","V1761","Euphrasia vigursii",0,1,"V","1","12",2018-09-02,24.1,"7.5","3","0","3.3","2.3","0.696969697","Euphrasia vigursii","V1761"
"861","11/04/2018","23/04/2018","A354","FOV","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-09-02,48.8,"5.7","4","0","4","10.5","2.625","Euphrasia tetraquetra","T1761"
"862","17/04/2018","26/04/2018","A788","OVU","T1761","Euphrasia vigursii",0,1,"W","1","11",2018-09-02,24,"5.8","3","0","3.9","5.2","1.333333333","Euphrasia tetraquetra","T1761"
"863","09/04/2018","19/04/2018","A42","UGA","T1761","Euphrasia vigursii",0,1,"W","1","11",2018-09-02,25.4,"6.3","3","0","4.3","2.8","0.651162791","Euphrasia tetraquetra","T1761"
"864","17/04/2018","26/04/2018","A881","DFL","A1763","Euphrasia anglica",0,1,"W","0","14",2018-09-01,25.4,"8.2","3","1","4.2","3.1","0.738095238","Euphrasia anglica","A1766"
"865","17/04/2018","26/04/2018","A942","OVU","A1763","Euphrasia anglica",0,1,"W","0","12",2018-09-02,20.2,"8.4","3","1","3.6","3.9","1.083333333","Euphrasia anglica","A1766"
"866","20/04/2018","01/05/2018","A1312","PLA","T1761","Euphrasia vigursii",1,1,"W","1","11",2018-09-02,28.7,"6.1","3","0","3.7","3.8","1.027027027","Euphrasia tetraquetra","T1761"
"867","17/04/2018","26/04/2018","A895","FOV","A1763","Euphrasia anglica",0,1,"W","0","10",2018-09-02,18.2,"8.8","3","1","4","2.4","0.6","Euphrasia anglica","A1766"
"868","17/04/2018","26/04/2018","A1075","OVU","M1768","Euphrasia micrantha",0,0,"V","1","9",2018-09-02,13.3,"3.9","2","0","2","1.4","0.7","Euphrasia micrantha","M1768"
"869","13/04/2018","23/04/2018","A629","OVU","M1768","Euphrasia micrantha",0,0,"V","1","11",2018-09-02,18.5,"5.4","2","0","2.5","2.3","0.92","Euphrasia micrantha","M1768"
"870","20/04/2018","01/05/2018","A1509","HPU","M1768","Euphrasia micrantha",0,0,"W","1","7",2018-09-03,9.4,"3.3","2","0","1.7","1.2","0.705882353","Euphrasia micrantha","M1768"
"871","09/04/2018","19/04/2018","B127","HLA","R1765","Euphrasia rostkoviana",1,1,"W","0","14",2018-09-03,23.1,"8.9","2","0","3.4","1.6","0.470588235","Euphrasia rostkoviana","R1765"
"872","20/04/2018","01/05/2018","A1538","PMA","M1769","Euphrasia micrantha",0,0,"W","1","7",2018-09-03,8.5,"3.2","1","0","1","0.5","0.5","Euphrasia micrantha","M1769"
"873","09/04/2018","19/04/2018","A27","LCO","T1761","Euphrasia vigursii",0,1,"W","0","12",2018-09-13,53.8,"6.9","5","2","9.5","11","1.157894737","Euphrasia tetraquetra","T1761"
"874","13/04/2018","23/04/2018","A495","FOV","T1761","Euphrasia vigursii",0,1,"W","0","10",2018-09-10,17.5,"4.6","3","0","3.3","2.3","0.696969697","Euphrasia tetraquetra","T1761"
"875","20/04/2018","01/05/2018","A1376","ACU","A1763","Euphrasia anglica",0,1,"W","0","12",2018-09-13,20.4,"8.3","4","0","5.5","2","0.363636364","Euphrasia anglica","A1766"
"876","11/04/2018","23/04/2018","A378","LCO","T1761","Euphrasia vigursii",0,1,"W","0","12",2018-09-10,9,"6.4","6","3","10.3","15","1.45631068","Euphrasia tetraquetra","T1761"
"877","17/04/2018","26/04/2018","A821","PMA","V1761","Euphrasia vigursii",0,1,"V","1","15",2018-09-10,32.2,"6.9","3","0","3.3","2.4","0.727272727","Euphrasia vigursii","V1761"
"878","20/04/2018","01/05/2018","A1464","FOV","M1768","Euphrasia micrantha",0,0,"W","1","6",2018-09-13,4.8,"2.7","1","0","0.8","0.4","0.5","Euphrasia micrantha","M1768"
"879","10/04/2018","19/04/2018","B284","HLA","R1765","Euphrasia rostkoviana",1,1,"W","0","17",2018-09-13,23.3,"8.3","3","0","3.4","1.8","0.529411765","Euphrasia rostkoviana","R1765"
"880","20/04/2018","01/05/2018","A1404","VCH","A1763","Euphrasia anglica",0,1,"W","0","15",2018-09-13,25.1,"7.1","2","0","4.2","1.5","0.357142857","Euphrasia anglica","A1766"
"881","09/04/2018","19/04/2018","A30","OVU","T1761","Euphrasia vigursii",0,1,"W","1","11",2018-09-13,11.4,"5.2","2","0","2.9","1","0.344827586","Euphrasia tetraquetra","T1761"
"882","17/04/2018","26/04/2018","A819","PMA","T1761","Euphrasia vigursii",0,1,"W","1","12",2018-09-13,17.2,"5.4","3","0","3.1","1.9","0.612903226","Euphrasia tetraquetra","T1761"
"883","13/04/2018","23/04/2018","A503","OVU","T1761","Euphrasia vigursii",0,1,"W","0","12",2018-09-13,31.2,"5.7","4","0","5.7","2.8","0.49122807","Euphrasia tetraquetra","T1761"
"884","17/04/2018","26/04/2018","A700","ACU","T1761","Euphrasia vigursii",0,1,"W","0","9",2018-09-22,15.2,"5.5","2","1","3.5","1.8","0.514285714","Euphrasia tetraquetra","T1761"
"885","13/04/2018","23/04/2018","A581","PMA","A1763","Euphrasia anglica",0,1,"W","0","15",2018-09-23,15.6,"5.8","3","0","2.7","0.4","0.148148148","Euphrasia anglica","A1766"
"886","17/04/2018","26/04/2018","A962","PMA","A1763","Euphrasia anglica",0,1,"W","0","12",2018-09-24,12.7,"6.9","3","0","4","1","0.25","Euphrasia anglica","A1766"
"887","09/05/2018","10/05/2018","A1977","LPE","V1761","Euphrasia vigursii",0,1,"V","0","11",2018-09-23,13,"5.7","2","0","2.5","2.3","0.92","Euphrasia vigursii","V1761"
"888","20/04/2018","01/05/2018","A1310","OVU","T1761","Euphrasia vigursii",0,1,"W","0","9",2018-09-25,8.7,"5.1","2","0","3.1","1.3","0.419354839","Euphrasia tetraquetra","T1761"
"889","17/04/2018","26/04/2018","A856","ACU","T1761","Euphrasia vigursii",NA,NA,"W","0","13",2018-08-25,33,"4.8","3","0","4.3","4.5","1.046511628","Euphrasia tetraquetra","T1761"
"890","20/04/2018","01/05/2018","B1597","HLA","R1765","Euphrasia rostkoviana",NA,NA,"W","0","8",2018-08-23,25,"8.1","3","0","3.3","2.6","0.787878788","Euphrasia rostkoviana","R1765"
"891","13/04/2018","23/04/2018","A516","FOV","T1761","Euphrasia vigursii",NA,NA,"W","0","10",2018-08-24,43,"5.2","4","0","5.3","7.7","1.452830189","Euphrasia tetraquetra","T1761"
"892","17/04/2018","26/04/2018","A758","LPE","T1761","Euphrasia vigursii",NA,NA,"W","0","9",2018-08-24,50,"6.4","4","1","5.7","13.9","2.438596491","Euphrasia tetraquetra","T1761"
"893","11/04/2018","23/04/2018","A329","ACU","T1761","Euphrasia vigursii",NA,NA,"W","0","12",2018-08-24,56,"4.8","5","0","5.4","10.8","2","Euphrasia tetraquetra","T1761"
"894","17/04/2018","26/04/2018","A726","DFL","T1761","Euphrasia vigursii",NA,NA,"W","0","14",2018-08-25,58,"6.3","4","0","4.9","12.4","2.530612245","Euphrasia tetraquetra","T1761"
"895","17/04/2018","26/04/2018","A846","VCH","T1761","Euphrasia vigursii",NA,NA,"W","0","12",2018-08-27,33,"6.2","3","0","4.7","5.5","1.170212766","Euphrasia tetraquetra","T1761"
"896","17/04/2018","26/04/2018","B1221","HLA","R1764","Euphrasia rostkoviana",NA,NA,"W","0","11",2018-08-27,20,"6.9","3","0","3.3","1.9","0.575757576","Euphrasia rostkoviana","R1764"
"897","09/04/2018","19/04/2018","A4","ACU","T1761","Euphrasia vigursii",NA,NA,"W","0","13",2018-08-27,43,"6.1","4","0","4.7","7.2","1.531914894","Euphrasia tetraquetra","T1761"
"898","13/04/2018","23/04/2018","A523","UGA","T1761","Euphrasia vigursii",NA,NA,"W","0","6",2018-08-27,17,"5.7","2","0","4.5","3.6","0.8","Euphrasia tetraquetra","T1761"
"899","20/04/2018","01/05/2018","A1401","UGA","A1763","Euphrasia anglica",NA,NA,"W","0","10",2018-08-28,16,"6.7","3","0","4.7","3","0.638297872","Euphrasia anglica","A1766"
"900","20/04/2018","01/05/2018","A1308","OVU","T1761","Euphrasia vigursii",NA,NA,"W","0","13",2018-08-27,24,"7.9","3","0","4.4","2.7","0.613636364","Euphrasia tetraquetra","T1761"
"901","13/04/2018","23/04/2018","A525","ACU","T1761","Euphrasia vigursii",NA,NA,"W","0","12",2018-08-27,31,"5.6","3","0","4.6","5.8","1.260869565","Euphrasia tetraquetra","T1761"
"902","09/04/2018","19/04/2018","A40","PMA","T1761","Euphrasia vigursii",NA,NA,"W","0","12",2018-08-27,42,"5.9","4","0","5.9","5.5","0.93220339","Euphrasia tetraquetra","T1761"
"903","13/04/2018","23/04/2018","A585","PMA","A1763","Euphrasia anglica",NA,NA,"W","0","14",2018-08-26,27,"8.7","4","0","4.6","4.6","1","Euphrasia anglica","A1766"
"904","17/04/2018","26/04/2018","A859","HLA","T1761","Euphrasia vigursii",NA,NA,"W","0","10",2018-08-27,22,"5","3","0","3","1.8","0.6","Euphrasia tetraquetra","T1761"
"905","11/04/2018","23/04/2018","A400","PMA","T1761","Euphrasia vigursii",NA,NA,"W","0","11",2018-08-28,14,"5.3","2","0","2.7","1.6","0.592592593","Euphrasia tetraquetra","T1761"
"906","09/04/2018","19/04/2018","A5","CVU","T1761","Euphrasia vigursii",NA,NA,"W","0","8",2018-08-27,16,"4.3","2","0","2.2","1.3","0.590909091","Euphrasia tetraquetra","T1761"
